subject,artifact_key,program_type,has_known_total,target_type,known_total,observed_total,observed_total_hitcount,observed_total_for_estimator,estimate_total,estimated_unseen_vs_observed,signed_error,abs_error,rel_error,coverage_completion,estimator,estimator_input,estimator_label,n_campaigns,F1,F2,F3,t,p0,p_seen,loglik,aic,bic,rmse,lambda,shape,scale,rate,size,prob,mean,J,s,q,method_note,estimator_family
parserb,parserb,synthetic,True,known_total,194852.0,19502,19502,19502,19568.49728500431,66.49728500430865,-175283.5027149957,175283.5027149957,0.899572509981913,0.10008621928437994,Negative Binomial,incidence_frequency,Negative Binomial (incidence-frequency estimator),3,40.0,97.0,,673.0,0.0033981804548306464,0.9966018195451694,-127667.41028561747,255338.82057123494,255354.57711584173,86.64604588228718,,,,,1.0309700133850415,0.004030946317729884,254.73279663624248,,,,Incidence-frequency Negative Binomial estimator.,standard_parametric
parserb,parserb,synthetic,True,known_total,194852.0,19502,19502,19502,19502.0,0.0,-175350.0,175350.0,0.8999137807156201,0.10008621928437994,Poisson,incidence_frequency,Poisson (incidence-frequency estimator),3,40.0,97.0,,673.0,2.3493734746930672e-111,1.0,-2560609.2950489903,5121220.590097981,5121228.468370284,134.02356432016123,254.73279663624243,,,,,,,,,,Incidence-frequency Poisson estimator.,standard_parametric
parserb,parserb,synthetic,True,known_total,194852.0,19502,19502,19502,19568.49728500431,66.49728500430865,-175283.5027149957,175283.5027149957,0.899572509981913,0.10008621928437994,ztNB,incidence_frequency,ztNB (incidence-frequency estimator),3,40.0,97.0,,673.0,0.0033981804548306464,0.9966018195451694,-127667.41028561747,255338.82057123494,255354.57711584173,86.64604588228718,,,,,1.0309700133850415,0.004030946317729884,,,,,Zero-truncated Negative Binomial-style estimator from fitted incidence model.,zero_truncated_parametric
parserb,parserb,synthetic,True,known_total,194852.0,19502,19502,19502,19502.0,0.0,-175350.0,175350.0,0.8999137807156201,0.10008621928437994,ztPoisson,incidence_frequency,ztPoisson (incidence-frequency estimator),3,40.0,97.0,,673.0,2.3493734746930672e-111,1.0,-2560609.2950489903,5121220.590097981,5121228.468370284,134.02356432016123,254.73279663624243,,,,,,,,,,Zero-truncated Poisson-style estimator from fitted Poisson incidence model.,zero_truncated_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8938.805707392627,41.80570739262657,-127516.19429260737,127516.19429260737,0.9344926480715794,0.06520098200872082,Beta-Binomial,incidence_frequency,Beta-Binomial (incidence-based),3,80.0,89.0,79.0,673.0,0.0009292243502827373,0.9990707756497172,,,,,,,,,,,,,,,"Beta-Binomial estimator (Chiu 2022 Eq. 7). Parameters alpha_BB=alpha_GP, beta_BB=beta_GP*T derived from Gamma-Poisson fit.",non_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8932.955056179775,35.955056179775056,-127522.04494382022,127522.04494382022,0.9345355241201877,0.06520098200872082,Chao1,incidence_frequency,Chao1 (incidence-based),3,80.0,89.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8932.901631133445,35.901631133445335,-127522.09836886656,127522.09836886656,0.9345359156415416,0.06520098200872082,Chao2,incidence_frequency,Chao2 (incidence-based),3,80.0,89.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8932.05894006934,35.05894006934068,-127522.94105993066,127522.94105993066,0.9345420912383617,0.06520098200872082,Chao2_bc,incidence_frequency,Chao2_bc (incidence-based),3,80.0,89.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8897.523348978333,0.5233489783331606,-127557.47665102167,127557.47665102167,0.9347951826684378,0.06520098200872082,Chiu,incidence_frequency,Chiu (incidence-based),3,80.0,89.0,79.0,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8897000000000000.0,8896999999991103.0,8896999999863545.0,8896999999863545.0,65200982007.720825,0.06520098200872082,Exponential,incidence_frequency,Exponential (incidence-frequency estimator),3,80.0,89.0,,673.0,1.0,1e-12,-5899996.676841991,11799995.353683982,11800002.447153402,58.67464772552355,,,0.001959388867508818,510.36321405225067,,,,,,,Incidence-frequency discretized Exponential estimator.,standard_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8904.31428511118,7.314285111180652,-127550.68571488882,127550.68571488882,0.9347454158139227,0.06520098200872082,Gamma,incidence_frequency,Gamma (incidence-frequency estimator),3,80.0,89.0,,673.0,0.0008214315978729006,0.9991785684021272,-61345.74541006281,122695.49082012562,122709.6777589661,57.53381395324821,,1.2255460294499754,300.3288629457499,0.0033296833018031827,,,,,,,Incidence-frequency discretized Gamma estimator.,standard_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8904.811153786442,7.811153786442446,-127550.18884621355,127550.18884621355,0.9347417745499509,0.06520098200872082,Gamma-Poisson,incidence_frequency,Gamma-Poisson (incidence-frequency estimator),3,80.0,89.0,,673.0,0.0008771835417442407,0.9991228164582557,-61341.88639124499,122687.77278248998,122701.95972133047,57.53488043215293,,1.2350750500203451,297.59324337834425,0.0033602913448160954,,,,,,,Gamma-Poisson estimator from incidence-frequency fit.,standard_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8976.881129271917,79.8811292719165,-127478.11887072808,127478.11887072808,0.934213615263113,0.06520098200872082,Jackknife1,incidence_frequency,Jackknife1 (incidence-based),3,80.0,89.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8940.03167940718,43.03167940718049,-127514.96832059282,127514.96832059282,0.9344836636297154,0.06520098200872082,Lanumteang-Bohning,incidence_frequency,Lanumteang-Bohning (incidence-based),3,80.0,89.0,79.0,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8904.811422345068,7.811422345068422,-127550.18857765493,127550.18857765493,0.9347417725818397,0.06520098200872082,Negative Binomial,incidence_frequency,Negative Binomial (incidence-frequency estimator),3,80.0,89.0,,673.0,0.0008772136741119133,0.9991227863258881,-61341.88639093885,122687.7727818777,122701.9597207182,57.534886574086265,,,,,1.235070008800005,0.003349052843019458,367.546811523557,,,,Incidence-frequency Negative Binomial estimator.,standard_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8897.0,0.0,-127558.0,127558.0,0.9347990179912792,0.06520098200872082,Poisson,incidence_frequency,Poisson (incidence-frequency estimator),3,80.0,89.0,,673.0,1.726366757987785e-160,1.0,-736380.8674133879,1472763.7348267757,1472770.828296196,70.89173975360427,367.86759581881535,,,,,,,,,,Incidence-frequency Poisson estimator.,standard_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8904.811422345068,7.811422345068422,-127550.18857765493,127550.18857765493,0.9347417725818397,0.06520098200872082,ztNB,incidence_frequency,ztNB (incidence-frequency estimator),3,80.0,89.0,,673.0,0.0008772136741119133,0.9991227863258881,-61341.88639093885,122687.7727818777,122701.9597207182,57.534886574086265,,,,,1.235070008800005,0.003349052843019458,,,,,Zero-truncated Negative Binomial-style estimator from fitted incidence model.,zero_truncated_parametric
parserd,parserd,synthetic,True,known_total,136455.0,8897,8897,8897,8897.0,0.0,-127558.0,127558.0,0.9347990179912792,0.06520098200872082,ztPoisson,incidence_frequency,ztPoisson (incidence-frequency estimator),3,80.0,89.0,,673.0,1.726366757987785e-160,1.0,-736380.8674133879,1472763.7348267757,1472770.828296196,70.89173975360427,367.86759581881535,,,,,,,,,,Zero-truncated Poisson-style estimator from fitted Poisson incidence model.,zero_truncated_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12252.232418320773,16.232418320772922,-219257.76758167922,219257.76758167922,0.947076876081721,0.05285300850935165,Beta-Binomial,incidence_frequency,Beta-Binomial (incidence-based),3,202.0,1255.0,1892.0,673.0,0.00571186858112411,0.9942881314188758,,,,,,,,,,,,,,,"Beta-Binomial estimator (Chiu 2022 Eq. 7). Parameters alpha_BB=alpha_GP, beta_BB=beta_GP*T derived from Gamma-Poisson fit.",non_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12252.25657370518,16.256573705179107,-219257.74342629482,219257.74342629482,0.9470767717433148,0.05285300850935165,Chao1,incidence_frequency,Chao1 (incidence-based),3,202.0,1255.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12252.232418320773,16.232418320772922,-219257.76758167922,219257.76758167922,0.947076876081721,0.05285300850935165,Chao2,incidence_frequency,Chao2 (incidence-based),3,202.0,1255.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12252.139199894,16.13919989399983,-219257.860800106,219257.860800106,0.9470772787357177,0.05285300850935165,Chao2_bc,incidence_frequency,Chao2_bc (incidence-based),3,202.0,1255.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12236.08047808765,0.08047808764968067,-219273.91952191235,219273.91952191235,0.9471466438681369,0.05285300850935165,Chiu,incidence_frequency,Chiu (incidence-based),3,202.0,1255.0,1892.0,673.0,,,,,,,,,,,,,,,,,,non_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,1.2236e+16,1.2235999999987764e+16,1.223599999976849e+16,1.223599999976849e+16,52853008508.35165,0.05285300850935165,Exponential,incidence_frequency,Exponential (incidence-frequency estimator),3,202.0,1255.0,,673.0,1.0,1e-12,-8114236.1849880405,16228474.369976081,16228481.782113787,125.5585232912698,,,6.471946743718195e-08,15451301.433693359,,,,,,,Incidence-frequency discretized Exponential estimator.,standard_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,1.2236e+16,1.2235999999987764e+16,1.223599999976849e+16,1.223599999976849e+16,52853008508.35165,0.05285300850935165,Gamma,incidence_frequency,Gamma (incidence-frequency estimator),3,202.0,1255.0,,673.0,1.0,1e-12,-8114236.1849880405,16228476.369976081,16228491.19425149,125.5585232912698,,2.061153622438558e-09,2.061153622438558e-09,485165195.4097903,,,,,,,Incidence-frequency discretized Gamma estimator.,standard_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12307.699113403543,71.69911340354338,-219202.30088659647,219202.30088659647,0.9468372894760333,0.05285300850935165,Gamma-Poisson,incidence_frequency,Gamma-Poisson (incidence-frequency estimator),3,202.0,1255.0,,673.0,0.005825549742718444,0.9941744502572816,-79626.60060108418,159257.20120216836,159272.0254775789,122.56813998538696,,0.897368850546811,308.19979420415507,0.0032446485001141456,,,,,,,Gamma-Poisson estimator from incidence-frequency fit.,standard_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12437.69985141159,201.6998514115894,-219072.3001485884,219072.3001485884,0.9462757554688281,0.05285300850935165,Jackknife1,incidence_frequency,Jackknife1 (incidence-based),3,202.0,1255.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12241.91705118802,5.917051188020196,-219268.082948812,219268.082948812,0.9471214329783249,0.05285300850935165,Lanumteang-Bohning,incidence_frequency,Lanumteang-Bohning (incidence-based),3,202.0,1255.0,1892.0,673.0,,,,,,,,,,,,,,,,,,non_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12307.699113403543,71.69911340354338,-219202.30088659647,219202.30088659647,0.9468372894760333,0.05285300850935165,Negative Binomial,incidence_frequency,Negative Binomial (incidence-frequency estimator),3,202.0,1255.0,,673.0,0.005825549742718442,0.9941744502572816,-79626.60060108466,159257.20120216932,159272.02547757985,122.56813998538702,,,,,0.897368850546811,0.003234154804578333,276.56889506374637,,,,Incidence-frequency Negative Binomial estimator.,standard_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12236.0,0.0,-219274.0,219274.0,0.9471469914906484,0.05285300850935165,Poisson,incidence_frequency,Poisson (incidence-frequency estimator),3,202.0,1255.0,,673.0,7.720670314212654e-121,1.0,-2325094.8014264083,4650191.602852817,4650199.014990522,139.28164109480744,276.5688950637463,,,,,,,,,,Incidence-frequency Poisson estimator.,standard_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12307.699113403543,71.69911340354338,-219202.30088659647,219202.30088659647,0.9468372894760333,0.05285300850935165,ztNB,incidence_frequency,ztNB (incidence-frequency estimator),3,202.0,1255.0,,673.0,0.005825549742718442,0.9941744502572816,-79626.60060108466,159257.20120216932,159272.02547757985,122.56813998538702,,,,,0.897368850546811,0.003234154804578333,,,,,Zero-truncated Negative Binomial-style estimator from fitted incidence model.,zero_truncated_parametric
parsere,parsere,synthetic,True,known_total,231510.0,12236,12236,12236,12236.0,0.0,-219274.0,219274.0,0.9471469914906484,0.05285300850935165,ztPoisson,incidence_frequency,ztPoisson (incidence-frequency estimator),3,202.0,1255.0,,673.0,7.720670314212654e-121,1.0,-2325094.8014264083,4650191.602852817,4650199.014990522,139.28164109480744,276.5688950637463,,,,,,,,,,Zero-truncated Poisson-style estimator from fitted Poisson incidence model.,zero_truncated_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14236.904617908573,50.90461790857262,-317064.0953820914,317064.0953820914,0.9570272814814668,0.04281906785672244,Beta-Binomial,incidence_frequency,Beta-Binomial (incidence-based),3,414.0,1681.0,1030.0,673.0,0.009711025554379254,0.9902889744456207,,,,,,,,,,,,,,,"Beta-Binomial estimator (Chiu 2022 Eq. 7). Parameters alpha_BB=alpha_GP, beta_BB=beta_GP*T derived from Gamma-Poisson fit.",non_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14236.980368828079,50.98036882807901,-317064.01963117195,317064.01963117195,0.9570270528346487,0.04281906785672244,Chao1,incidence_frequency,Chao1 (incidence-based),3,414.0,1681.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14236.904617908573,50.90461790857262,-317064.0953820914,317064.0953820914,0.9570272814814668,0.04281906785672244,Chao2,incidence_frequency,Chao2 (incidence-based),3,414.0,1681.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14236.75146865774,50.75146865773968,-317064.24853134225,317064.24853134225,0.9570277437476562,0.04281906785672244,Chao2_bc,incidence_frequency,Chao2_bc (incidence-based),3,414.0,1681.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14186.123140987507,0.12314098750721314,-317114.87685901247,317114.87685901247,0.9571805604541263,0.04281906785672244,Chiu,incidence_frequency,Chiu (incidence-based),3,414.0,1681.0,1030.0,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,1.4186e+16,1.4185999999985814e+16,1.41859999996687e+16,1.41859999996687e+16,42819067855.72244,0.04281906785672244,Exponential,incidence_frequency,Exponential (incidence-frequency estimator),3,414.0,1681.0,,673.0,1.0,1e-12,-9407367.973213498,18814737.946426995,18814745.506437838,144.4063043045267,,,2.061153622438558e-09,485165195.4097903,,,,,,,Incidence-frequency discretized Exponential estimator.,standard_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,1.4186e+16,1.4185999999985814e+16,1.41859999996687e+16,1.41859999996687e+16,42819067855.72244,0.04281906785672244,Gamma,incidence_frequency,Gamma (incidence-frequency estimator),3,414.0,1681.0,,673.0,1.0,1e-12,-9407367.973213498,18814739.946426995,18814755.066448677,144.4063043045267,,2.061153622438558e-09,2.061153622438558e-09,485165195.4097903,,,,,,,Incidence-frequency discretized Gamma estimator.,standard_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14330.60247851617,144.60247851616987,-316970.3975214838,316970.3975214838,0.9567444635587693,0.04281906785672244,Gamma-Poisson,incidence_frequency,Gamma-Poisson (incidence-frequency estimator),3,414.0,1681.0,,673.0,0.010090467496600489,0.9899095325033995,-89780.47955318345,179564.9591063669,179580.07912805042,139.1195068438635,,0.7916573329874422,331.2040651429439,0.0030192866128270846,,,,,,,Gamma-Poisson estimator from incidence-frequency fit.,standard_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14599.384843982169,413.3848439821686,-316701.6151560178,316701.6151560178,0.9559331700055775,0.04281906785672244,Jackknife1,incidence_frequency,Jackknife1 (incidence-based),3,414.0,1681.0,,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14197.539749226316,11.539749226316417,-317103.4602507737,317103.4602507737,0.9571461005272357,0.04281906785672244,Lanumteang-Bohning,incidence_frequency,Lanumteang-Bohning (incidence-based),3,414.0,1681.0,1030.0,673.0,,,,,,,,,,,,,,,,,,non_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14330.60247851617,144.60247851616987,-316970.3975214838,316970.3975214838,0.9567444635587693,0.04281906785672244,Negative Binomial,incidence_frequency,Negative Binomial (incidence-frequency estimator),3,414.0,1681.0,,673.0,0.010090467496600497,0.9899095325033995,-89780.47955318421,179564.95910636842,179580.07912805193,139.11950684386355,,,,,0.7916573329874422,0.003010197962417201,262.2001268856618,,,,Incidence-frequency Negative Binomial estimator.,standard_parametric
parserf,parserf,synthetic,True,known_total,331301.0,14186,14186,14186,14186.0,0.0,-317115.0,317115.0,0.9571809321432776,0.04281906785672244,Poisson,incidence_frequency,Poisson (incidence-frequency estimator),3,414.0,1681.0,,673.0,1.3425539269699832e-114,1.0,-2784390.16287374,5568782.32574748,5568789.885758322,161.02398025061035,262.2001268856619,,,,,,,,,,Incidence-frequency Poisson estimator.,standard_parametric
